5 2335 5621
1 276 272.162354 77.475281
2 276 277.792480 149.031738
3 276 385.634888 15.825775
4 276 487.053345 -1.822998
0 277 394.046387 -0.860291
1 277 187.271484 56.466492
0 278 -82.690857 6.124176
1 278 -234.837341 -41.522095
2 278 -150.549438 -64.719910
3 278 -150.838196 -18.804932
4 278 -82.690857 6.124176
0 279 514.552856 5.922424
1 279 295.493774 91.958740
2 279 296.583130 169.187744
0 280 485.534424 6.441101
1 280 268.896912 85.406311
2 280 273.046997 156.396118
0 281 -129.784424 8.439697
1 281 -275.194855 -49.280670
2 281 -184.758484 -79.815582
0 282 393.433838 9.448944
1 282 184.838318 66.472778
0 283 485.404785 13.655823
1 283 267.112305 93.175781
2 283 269.679810 164.407959
0 284 321.727966 17.267303
1 284 121.298157 58.384766
2 284 144.867798 97.529785
0 285 164.664734 26.044434
1 285 -35.004456 28.308228
0 286 -66.476562 39.075989
1 286 -241.084045 -10.428589
2 286 -167.099792 -37.947601
0 287 399.578735 71.687805
1 287 179.072693 131.253845
2 287 181.417297 183.878235
3 287 298.712280 81.263123
4 287 399.578735 71.687805
0 288 474.698364 71.734192
1 288 246.094238 149.849182
2 288 238.434204 217.666138
0 289 83.655884 95.763489
1 289 -131.683411 74.677673
0 290 57.747681 116.320557
1 290 -162.851501 86.702820
2 290 -125.417236 66.505676
3 290 -40.236633 93.973694
4 290 57.747681 116.320557
0 291 75.168030 120.919128
1 291 -151.883606 94.064209
2 291 -118.959778 75.064331
0 292 66.491089 132.459656
1 292 -166.431641 102.119202
2 292 -135.070740 79.480713
0 293 25.406799 138.641663
1 293 -203.474365 99.310303
2 293 -166.360718 70.504517
3 293 -75.078674 111.631531
4 293 25.406799 138.641663
0 294 -76.580322 154.530151
1 294 -282.430511 88.538513
0 295 -67.789124 161.294434
1 295 -273.706024 98.376099
0 296 267.698975 164.586060
1 296 -12.051025 180.852905
2 296 -25.146667 186.361267
3 296 143.767822 156.539429
4 296 267.698975 164.586060
0 297 254.783081 171.117004
1 297 -29.664612 183.628845
0 298 208.594055 215.943604
1 298 -98.808350 211.524841
2 298 -116.535095 195.248901
3 298 74.047729 198.368469
4 298 208.594055 215.943604
0 299 367.822266 224.763794
1 299 40.638184 262.822815
0 300 334.047485 243.136536
1 300 -4.364807 268.344238
2 300 -52.386047 269.414490
0 301 311.187927 253.919067
1 301 -31.620483 272.369446
0 302 298.203003 263.877563
1 302 -50.919189 278.034363
2 302 -98.630676 267.675720
3 302 145.986328 250.745178
4 302 298.203003 263.877563
0 303 217.098938 307.223389
1 303 -149.725037 292.000793
0 304 265.351074 327.448853
1 304 -120.821594 322.912476
0 305 289.853882 387.072571
1 305 -137.077454 380.644836
0 306 -84.726624 -300.480103
1 306 -136.150879 -322.282700
2 306 5.692078 -314.375748
3 306 -113.499939 -304.908218
4 306 -84.726624 -300.480103
0 307 -63.505981 -299.855606
1 307 -114.563477 -318.662018
0 308 -51.210144 -295.137375
1 308 -102.267151 -311.924133
2 308 36.742371 -300.089569
3 308 -80.394958 -297.891220
4 308 -51.210144 -295.137375
0 309 119.925720 -295.053101
1 309 80.034241 -284.589767
2 309 213.536804 -248.003693
3 309 92.316772 -289.215500
4 309 119.925720 -295.053101
0 310 618.938721 -294.876511
1 310 458.327515 -206.393799
0 311 168.215454 -293.660889
1 311 134.613770 -275.358063
0 312 -72.949890 -290.375900
1 312 -124.388672 -312.309174
2 312 15.243958 -302.815155
3 312 -101.838684 -295.672058
0 313 142.547974 -287.304886
1 313 105.108704 -272.780380
2 313 238.443604 -232.211624
0 314 -33.696716 -283.731888
1 314 -84.720337 -298.569580
2 314 51.599304 -283.865234
0 315 109.216064 -284.241974
1 315 68.539246 -275.266983
2 315 200.942261 -240.245041
3 315 81.369263 -279.183075
4 315 109.216064 -284.241974
0 316 538.912720 -278.663406
1 316 377.059814 -202.415222
2 316 439.329102 -123.409973
0 317 84.736755 -276.781662
1 317 40.514160 -271.411407
2 317 171.511353 -240.521255
0 318 95.170776 -276.832657
1 318 52.303223 -270.357025
2 318 183.513367 -237.822891
0 319 116.380981 -276.067719
1 319 75.516174 -266.423859
2 319 206.968994 -230.769989
3 319 88.906616 -271.124023
4 319 116.380981 -276.067719
0 320 4.204773 -271.598572
1 320 -45.321289 -279.818924
0 321 64.056396 -271.993622
1 321 17.247864 -270.995712
2 321 148.259338 -243.346161
3 321 34.951965 -270.040237
4 321 64.056396 -271.993622
0 322 585.788208 -271.627426
1 322 421.113159 -185.886536
2 322 478.229858 -98.535950
0 323 -101.007080 -270.995377
1 323 -152.970886 -298.503326
2 323 -12.956116 -293.617599
0 324 177.812439 -269.987885
1 324 145.861938 -249.275757
0 325 103.043030 -268.871674
1 325 59.980347 -262.102249
2 325 190.088318 -228.494385
0 326 81.396240 -266.920441
1 326 35.546814 -263.019104
2 326 166.138794 -231.830582
3 326 52.410278 -263.994476
4 326 81.396240 -266.920441
0 327 38.946594 -266.184052
1 327 -9.001770 -268.780273
2 327 122.403625 -244.990936
3 327 9.642883 -265.722961
4 327 38.946594 -266.184052
0 328 578.413452 -263.139618
1 328 412.605835 -177.714478
2 328 467.867554 -91.276520
0 329 61.331421 -262.135880
1 329 15.171570 -260.817352
2 329 146.448730 -233.745728
3 329 32.732361 -259.390640
4 329 61.331421 -262.135880
0 330 94.541199 -258.864212
1 330 50.676575 -252.567139
2 330 179.935730 -220.155411
0 331 11.959961 -257.808289
1 331 -38.303040 -266.171783
2 331 92.906372 -246.571014
3 331 -17.592285 -259.249817
4 331 11.959961 -257.808289
0 332 591.822388 -258.256180
1 332 424.367432 -170.852570
2 332 478.719727 -82.221466
0 333 19.735291 -255.781631
1 333 -29.149719 -262.514481
2 333 101.526672 -241.616684
3 333 -9.456482 -256.869766
4 333 19.735291 -255.781631
0 334 68.194336 -253.287476
1 334 22.720093 -251.736694
2 334 150.796021 -223.283249
3 334 39.925110 -252.317932
0 335 582.848633 -252.150803
1 335 414.775024 -165.946869
0 336 123.260132 -246.831589
1 336 83.703613 -235.025711
0 337 571.765259 -247.078812
1 337 403.237549 -162.814056
2 337 455.711426 -77.329590
3 337 481.868774 -220.703476
4 337 571.765259 -247.078812
0 338 74.000244 -245.236084
1 338 27.894958 -243.212250
2 338 153.621155 -214.473953
3 338 45.067871 -243.495132
4 338 74.000244 -245.236084
0 339 606.580688 -240.347778
1 339 434.925171 -148.199097
2 339 484.194092 -55.770477
0 340 551.868408 -237.364212
1 340 381.692871 -156.058563
2 340 433.236206 -74.215973
0 341 83.737183 -235.834167
1 341 37.380920 -231.810867
2 341 163.475952 -201.066818
3 341 55.244507 -234.111847
4 341 83.737183 -235.834167
0 342 180.342224 -232.563019
1 342 146.904480 -210.802933
0 343 -76.552795 -228.840530
1 343 -130.834473 -252.873352
0 344 124.726929 -227.817322
1 344 83.380493 -216.542892
2 344 209.316345 -178.800140
3 344 97.408325 -223.780289
4 344 124.726929 -227.817322
0 345 111.946045 -226.871170
1 345 68.348328 -217.924423
0 346 164.001526 -226.234299
1 346 128.182739 -207.718811
0 347 604.552734 -224.191574
1 347 429.321411 -131.302612
0 348 149.546265 -223.397110
1 348 112.699219 -207.145782
0 349 -56.985474 -221.971970
1 349 -110.505554 -243.655319
0 350 544.581787 -220.876831
1 350 371.368896 -140.056976
2 350 419.139893 -59.044891
3 350 454.081055 -196.371338
4 350 544.581787 -220.876831
0 351 -77.312622 -218.256363
1 351 -131.295044 -242.875931
0 352 131.919678 -218.119446
1 352 91.284973 -205.234909
2 352 216.288330 -165.690186
3 352 104.870850 -214.125198
4 352 131.919678 -218.119446
0 353 -16.003174 -206.496246
1 353 -68.030457 -220.952332
0 354 131.965454 -205.996246
1 354 90.798706 -193.664001
2 354 214.455383 -154.288025
0 355 90.309387 -204.673370
1 355 45.143005 -199.489960
0 356 121.136963 -202.575455
1 356 78.558960 -191.995941
2 356 201.771545 -154.516235
0 357 -30.239685 -202.147430
1 357 -83.157776 -219.119293
0 358 138.609863 -201.655701
1 358 99.664978 -186.908173
0 359 68.699280 -198.760773
1 359 20.640991 -198.426147
2 359 143.697327 -170.244141
3 359 39.916626 -199.364441
4 359 68.699280 -198.760773
0 360 607.094604 -197.127258
1 360 426.879272 -103.129089
0 361 148.218262 -193.692535
1 361 109.283569 -177.742889
0 362 31.977173 -191.310730
1 362 -18.675537 -197.453583
2 362 104.672424 -175.574738
0 363 155.625854 -187.784821
1 363 116.569824 -170.365540
0 364 105.462830 -186.406769
1 364 61.235596 -178.193817
0 365 -32.194092 -183.516998
1 365 -85.284973 -202.170837
0 366 40.032715 -181.486389
1 366 -9.051819 -186.860687
2 366 112.868286 -163.433167
3 366 11.458557 -184.435608
4 366 40.032715 -181.486389
0 367 128.186951 -180.611664
1 367 84.284729 -168.518097
2 367 204.292175 -129.614594
0 368 -49.582214 -178.241241
1 368 -103.563416 -200.003723
0 369 -0.108704 -176.708862
1 369 -51.608643 -189.871063
2 369 72.027527 -173.222137
0 370 375.124146 -159.959076
1 370 201.561218 -109.612183
2 370 250.107117 -57.876892
0 371 -60.804321 -157.732758
1 371 -116.229797 -182.699127
0 372 419.010132 -152.216431
1 372 239.499084 -92.714630
0 373 -90.241028 -143.597534
1 373 -146.154907 -174.558105
2 373 -20.145447 -174.012299
3 373 -119.088989 -156.600006
4 373 -90.241028 -143.597534
0 374 -77.741638 -140.731873
1 374 -133.372681 -170.292175
2 374 -8.689697 -166.422699
3 374 -106.724182 -153.331390
4 374 -77.741638 -140.731873
0 375 -84.713501 -104.022125
1 375 -141.050903 -137.308594
0 376 398.294189 -99.912201
1 376 210.764832 -43.213257
2 376 245.209473 12.390442
0 377 386.639648 -96.677124
1 377 199.601929 -42.305420
0 378 385.785889 -81.250244
1 378 194.310974 -26.887756
2 378 225.401428 26.224609
3 378 294.257385 -69.113586
4 378 385.785889 -81.250244
0 379 393.035645 -74.950256
1 379 199.784912 -19.133240
2 379 230.480347 34.792786
0 380 496.662476 -68.759918
1 380 294.361938 10.151978
2 380 312.763855 84.196472
0 381 374.868774 -61.004242
1 381 181.535889 -9.562469
2 381 211.567200 41.140350
0 382 387.011475 -59.600952
1 382 192.473999 -5.573975
2 382 220.948364 47.017365
0 383 489.736938 -54.196777
1 383 286.558411 24.640839
2 383 302.485657 97.248474
0 384 381.166992 -49.616119
1 384 185.464355 3.057648
2 384 213.955261 54.873169
0 385 489.326050 -38.064880
1 385 281.528625 40.423279
2 385 293.805969 112.627136
0 386 367.625977 -35.802185
1 386 171.079956 14.164062
2 386 198.367859 62.868530
0 387 451.127075 -35.486908
1 387 246.236694 34.246063
2 387 262.502258 99.128845
3 387 353.635620 -19.762360
4 387 451.127075 -35.486908
0 388 375.686279 -26.652496
1 388 176.295410 25.794373
2 388 200.492126 76.708862
0 389 409.978760 -26.281342
1 389 207.018738 34.095154
2 389 226.752014 90.956177
0 390 481.416016 -26.054840
1 390 271.805542 51.161774
2 390 282.854858 121.463562
0 391 457.428345 -24.073639
1 391 249.001160 47.501282
0 392 440.135132 -23.507141
1 392 233.106506 44.035706
2 392 248.524963 106.023743
3 392 342.352051 -9.065704
4 392 440.135132 -23.507141
0 393 366.067139 -20.540894
1 393 166.079773 29.856354
2 393 189.501587 78.210083
0 394 -89.942322 -17.564026
1 394 -227.244995 -63.793182
2 394 -136.395630 -84.775848
0 395 471.934570 -17.016815
1 395 261.472778 58.300720
2 395 271.829285 126.900696
0 396 412.739502 -16.182495
1 396 207.702881 44.442383
0 397 461.429443 -14.062805
1 397 250.550232 58.545898
2 397 261.247375 124.624084
0 398 437.090820 -12.745697
1 398 228.398438 54.000153
2 398 242.141296 115.479370
0 399 387.428467 -11.849121
1 399 183.463867 43.452393
2 399 202.511047 95.444519
0 400 359.870728 -9.020599
1 400 158.337524 40.010162
2 400 180.222717 86.718506
0 401 -105.255249 -7.674438
1 401 -247.180511 -58.550964
2 401 -156.003357 -83.217773
0 402 342.587524 -3.467438
1 402 142.581726 41.710327
0 403 486.639526 -3.193207
1 403 272.272034 75.857544
2 403 278.585693 147.688110
3 403 384.974609 14.113831
4 403 486.639526 -3.193207
0 404 394.092651 -0.926453
1 404 187.314453 56.338135
2 404 203.467041 109.259949
0 405 -66.333191 8.113312
1 405 -225.843018 -37.339325
2 405 -146.323425 -61.390656
3 405 -138.443115 -15.908936
4 405 -66.333191 8.113312
0 406 520.350098 17.425049
1 406 298.541199 105.195984
2 406 296.563354 183.392212
0 407 167.333618 24.971313
1 407 -32.882141 27.988953
0 408 479.839478 29.226044
1 408 258.212830 107.519165
2 408 258.093079 176.970337
0 409 317.504578 29.239502
1 409 115.368530 69.396851
0 410 474.543579 60.710388
1 410 247.959534 138.889465
2 410 241.130249 206.945557
3 410 369.632446 76.549194
0 411 345.525635 67.862183
1 411 131.836182 113.906067
2 411 142.158630 155.900330
0 412 400.426758 70.604797
1 412 180.270020 130.184509
2 412 182.621216 183.121277
3 412 299.649292 80.141296
4 412 400.426758 70.604797
0 413 475.294189 72.497620
1 413 246.554688 150.755188
2 413 238.633972 218.595215
0 414 93.025696 86.559875
1 414 -116.636047 67.584595
2 414 -78.867432 58.174011
3 414 -1.095703 69.037964
4 414 93.025696 86.559875
0 415 85.297058 95.913513
1 415 -127.266663 75.323425
2 415 -90.167053 63.634827
0 416 60.074768 104.383606
1 416 -153.257507 77.104797
2 416 -113.945557 59.992676
0 417 86.083008 117.096802
1 417 -140.322205 93.374023
2 417 -108.118896 76.585693
3 417 -14.826233 97.237427
4 417 86.083008 117.096802
0 418 76.429199 130.398865
1 418 -156.207581 102.726501
2 418 -125.513855 81.718750
0 419 65.243164 132.695862
1 419 -167.433105 101.535095
2 419 -135.821472 77.804565
0 420 50.802307 152.481262
1 420 -191.329956 115.969177
2 420 -161.849182 87.067688
0 421 268.580383 165.793091
1 421 -12.118164 181.596130
0 422 154.174805 202.615295
1 422 -136.805725 185.701782
0 423 234.074890 207.087280
1 423 -70.933838 210.079102
0 424 389.045532 213.881409
1 424 66.839844 258.898987
2 424 18.327942 278.681091
0 425 199.049805 215.627441
1 425 -107.859253 208.513184
2 425 -123.734192 189.177185
3 425 64.560364 196.786560
4 425 199.049805 215.627441
0 426 448.443359 216.321594
1 426 121.480103 277.982605
0 427 389.352783 226.065430
1 427 56.351807 269.133911
2 427 3.702698 285.666443
0 428 363.644287 268.774292
1 428 5.812866 300.326965
0 429 223.746887 272.402344
1 429 -121.620544 263.835266
2 429 -156.149780 237.568481
3 429 73.245728 250.777710
4 429 223.746887 272.402344
0 430 113.794861 291.802734
1 430 -223.926910 249.697449
0 431 207.299622 298.054749
1 431 -151.215820 281.741211
0 432 234.613953 317.392761
1 432 -140.695312 306.326233
2 432 -188.389282 271.530334
0 433 147.642578 -304.568237
1 433 110.569824 -289.720566
0 434 -48.023438 -295.240845
1 434 -98.802734 -311.767822
2 434 40.677612 -300.075897
3 434 -76.996948 -297.802002
4 434 -48.023438 -295.240845
0 435 118.122559 -294.330276
1 435 78.824890 -284.226608
2 435 212.844543 -248.043259
3 435 90.600281 -288.569016
4 435 118.122559 -294.330276
0 436 -71.331116 -290.344772
1 436 -123.609924 -310.739029
0 437 106.095825 -284.331528
1 437 65.837036 -276.068756
2 437 198.558105 -241.377731
3 437 78.338623 -279.669083
4 437 106.095825 -284.331528
0 438 88.458374 -280.200012
1 438 44.118408 -274.686829
2 438 175.443298 -243.063507
3 438 59.935913 -276.771591
4 438 88.458374 -280.200012
0 439 533.017456 -279.754196
1 439 372.489258 -204.545197
2 439 433.974121 -127.070465
0 440 118.287354 -276.349213
1 440 76.203369 -265.202347
2 440 207.304565 -229.280319
0 441 63.619019 -274.695969
1 441 17.317932 -273.522110
2 441 148.486267 -245.874161
3 441 34.708191 -272.545853
4 441 63.619019 -274.695969
0 442 2.031128 -269.212387
1 442 -47.505737 -277.772705
0 443 36.227478 -268.770126
1 443 -11.816589 -271.136765
2 443 120.377869 -247.899353
3 443 6.502747 -268.113983
4 443 36.227478 -268.770126
0 444 157.821045 -268.821899
1 444 124.430847 -250.734161
0 445 175.549194 -263.926575
1 445 142.844971 -243.516357
0 446 44.997925 -257.009338
1 446 -2.340515 -259.391296
0 447 92.473877 -256.739273
1 447 48.686035 -251.035324
2 447 178.119690 -218.949203
0 448 65.351318 -256.172913
1 448 20.394470 -254.726700
2 448 147.401306 -227.340347
3 448 36.601746 -254.305252
4 448 65.351318 -256.172913
0 449 551.368774 -252.532990
1 449 383.035767 -171.015930
0 450 584.314941 -254.161942
1 450 417.678101 -168.205994
2 450 471.112671 -80.715515
0 451 117.642883 -249.041046
1 451 75.503174 -239.504425
2 451 203.814331 -203.156418
0 452 136.115051 -248.975571
1 452 97.429504 -234.852402
2 452 226.460144 -194.709320
3 452 109.427429 -243.459137
4 452 136.115051 -248.975571
0 453 -78.573425 -246.746902
1 453 -131.531555 -269.585876
2 453 5.068604 -262.717880
3 453 -107.783203 -252.515503
4 453 -78.573425 -246.746902
0 454 67.730286 -240.597778
1 454 21.393677 -239.029770
2 454 149.403748 -211.769394
3 454 39.020752 -239.151443
4 454 67.730286 -240.597778
0 455 562.530029 -241.403351
1 455 393.589844 -159.083832
0 456 27.398193 -225.028671
1 456 -23.574219 -230.780945
0 457 97.846069 -226.397736
1 457 53.680298 -220.126999
2 457 179.631531 -186.658325
0 458 148.553284 -220.777328
1 458 110.619202 -205.210175
0 459 -15.147400 -208.017334
1 459 -67.154907 -221.341400
0 460 32.000916 -207.932373
1 460 -15.915466 -212.609024
2 460 108.961914 -191.802582
0 461 31.444275 -192.884338
1 461 -18.703491 -198.940369
2 461 105.077454 -176.899048
3 461 1.108948 -195.459961
4 461 31.444275 -192.884338
0 462 117.230225 -184.371796
1 462 73.988342 -174.418823
0 463 43.260620 -180.678680
1 463 -6.349304 -185.133789
2 463 115.442993 -161.526123
3 463 14.812012 -183.327240
4 463 43.260620 -180.678680
0 464 -291.642700 -174.705170
1 464 -298.119812 -235.335999
0 465 28.757568 -172.015198
1 465 -22.143799 -179.158936
0 466 -88.135742 -147.738953
1 466 -143.618042 -178.775330
0 467 -103.286377 -133.883545
1 467 -157.624390 -168.559753
0 468 375.407227 -131.668030
1 468 196.707092 -79.692505
0 469 402.154785 -106.931122
1 469 215.731506 -50.581299
2 469 251.735291 5.080322
0 470 371.870850 -61.299194
1 470 179.267944 -10.565765
2 470 210.707886 39.229797
0 471 403.802612 -62.302612
1 471 208.938293 -5.348206
2 471 235.111694 51.129608
0 472 386.777466 -54.791382
1 472 190.961609 -0.924683
2 472 217.895325 52.122406
0 473 418.974121 -55.159302
1 473 220.981018 7.189270
2 473 243.500549 65.061462
0 474 450.565552 -40.768127
1 474 246.944031 28.591156
2 474 264.699768 93.597107
3 474 353.186646 -25.611450
0 475 491.916016 -36.953888
1 475 283.645752 42.201599
2 475 294.934998 114.560791
3 475 392.852173 -18.236786
4 475 491.916016 -36.953888
0 476 364.223633 -35.342102
1 476 167.984009 14.013428
2 476 196.148987 62.310913
0 477 380.851807 -26.490173
1 477 181.757996 27.208038
2 477 204.414917 76.677612
0 478 437.270996 -24.917053
1 478 230.487915 42.320862
2 478 246.038635 103.884949
3 478 339.319397 -10.100616
4 478 437.270996 -24.917053
0 479 363.551392 -22.468140
1 479 163.994873 27.460999
2 479 187.968750 75.517273
0 480 469.991211 -21.009491
1 480 260.265442 54.065460
2 480 271.821472 122.929993
3 480 369.432739 -4.884644
0 481 413.830200 -15.213379
1 481 208.198608 45.898254
2 481 225.111572 102.696838
0 482 484.260132 -8.523193
1 482 270.954285 70.325012
2 482 277.486328 141.179077
0 483 358.600220 -5.416412
1 483 155.674377 43.558685
0 484 489.552124 9.760498
1 484 272.079773 89.775330
2 484 274.877808 161.212402
0 485 519.036743 16.404846
1 485 297.040527 104.907715
2 485 294.952881 183.265564
3 485 414.366455 36.045807
4 485 519.036743 16.404846
0 486 -63.488525 39.004120
1 486 -236.511139 -9.181610
2 486 -162.896118 -36.500732
0 487 5.244934 40.522766
1 487 -181.490845 6.497772
2 487 -122.075195 -10.921204
